Project	CMPD ID	Curve Class	Activity Rank	Log EC50	Hill Slope	Max Resp	Signal Direction	Curve Description	Y0	YMax	EC50	R2	Model P	SYX	Mask No	Mask Flags	Min Data	Max Data	Data Range	Project ID	Conc0	Conc1	Conc2	Conc3	Conc4	Conc5	Conc6	Conc7	Conc8	Conc9	Conc10	Conc11	Conc12	Conc13	Conc14	Conc15	Conc16	Conc17	Conc18	Conc19	Conc20	Conc21	Conc22	Conc23	Conc24	Resp0	Resp1	Resp2	Resp3	Resp4	Resp5	Resp6	Resp7	Resp8	Resp9	Resp10	Resp11	Resp12	Resp13	Resp14	Resp15	Resp16	Resp17	Resp18	Resp19	Resp20	Resp21	Resp22	Resp23	Resp24	Smiles	ID	
sample	ID067907-01	4.0	-5.5197			-0.1256	Inactive	Inactive									-0.9417	4.578	5.5197	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.9417	-0.6970	4.5780	1.7850	0.8714	1.2720	-0.1256																			CN1C2=C(N(CC(=O)C3=CC=CC=C3)C(=N2)N4CCOCC4)C(=O)N(C)C1=O	1023170	
sample	ID067968-01	4.0	-28.0			11.43	Inactive	Inactive									-16.57	11.43	28.0	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-10.3600	-13.6200	-11.2600	-16.5700	-16.4300	-1.2080	11.4300																			CCCCOC1=C(OC)C=C(C=C1)[C@H]2[C@@H]3CN(CC=C3C(C#N)=C(N)C2(C#N)C#N)C(=O)OCC	1023177	
sample	ID068178-01	4.0	-19.061			-16.11	Inactive	Inactive									-16.11	2.951	19.061	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.3710	-2.1890	-0.6061	2.9510	0.9932	-4.2670	-16.1100																			CN(C)S(=O)(=O)C1=CC(=CC=C1)C2=CN3C=CC=CC3=N2	1023186	
sample	ID068011-01	4.0	-3.6639			2.675	Inactive	Inactive									-0.9889	2.675	3.6639	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.1250	-0.9889	0.5271	0.1744	1.1950	1.0160	2.6750																			CC1=CC=C(SCC2=NNC3=C2[C@H](C4=CC=CN=C4)C(C#N)=C(N)O3)C=C1	1023179	
sample	ID068202-01	4.0	-3.246			-1.283	Inactive	Inactive									-1.283	1.963	3.246	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.9125	-0.8503	-0.7489	-0.2160	1.9630	1.5000	-1.2830																			CCN(CC)CCN1C(=S)NC2=C(C=CC(Cl)=C2)C1=O	1023188	
sample	ID068428-01	4.0	-5.556			-0.011	Inactive	Inactive									-3.033	2.523	5.556	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.7236	2.4100	2.5230	-0.4711	0.7102	-3.0330	-0.0110																			C[C@H](NC(=O)C1=CC=C(C=C1)N(C)C)[C@H](N2CCN(C)CC2)C3=CC=CS3	1023204	
sample	ID068423-01	4.0	-5.311			0.1724	Inactive	Inactive									-3.928	1.383	5.311	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.3830	1.0380	0.7751	-3.9280	-0.1975	0.4239	0.1724																			CCOC(=O)CSC1=NC2=C(C=CC(=C2)C(=O)NCC3=CC=CO3)C(=O)N1C4=CC=C(F)C=C4	1023203	
sample	ID068184-01	4.0	-7.3020000000000005			-2.309	Inactive	Inactive									-2.309	4.993	7.3020000000000005	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.5756	-2.1730	0.5594	-1.1360	4.9930	0.7061	-2.3090																			CC1=C(OC2=C1[C@H](O)CCC2)C(O)=O	1023187	
sample	ID068412-01	4.0	-5.568			1.757	Inactive	Inactive									-3.811	1.757	5.568	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.5908	-1.0580	-1.3020	-3.8110	-0.8648	-0.8414	1.7570																			CC1=NC(NC(=O)[C@@H](NS(=O)(=O)C2=CC3=C(NC(=O)CC3)C=C2)C4=CC=CC=C4)=CC=C1	1023201	
sample	ID068391-01	4.0	-9.638			-5.624	Inactive	Inactive									-5.624	4.014	9.638	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.3420	1.2060	0.6068	2.1480	4.0140	2.5570	-5.6240																			CC[C@H](C)OC(=O)C1=C(N)N(CC=C)C2=C1N=C3C=CC=CC3=N2	1023200	
sample	ID068386-01	4.0	-3.625			0.8788	Inactive	Inactive									-1.565	2.06	3.625	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.4850	1.4870	2.0600	-0.2408	-1.5650	0.2492	0.8788																			O=C(CSC1=NC2=C(SC=C2)C(=O)N1NC(=O)C3=CC=CC=C3)NC4=NC=CS4	1023199	
sample	ID068383-01	4.0	-3.868			1.63	Inactive	Inactive									-2.238	1.63	3.868	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.2520	0.5127	0.5525	-0.8808	-2.2380	-0.5402	1.6300																			C[C@H](NC(=O)OC1=CC=CC=C1)[C@H](N2CCOCC2)C3=CC=CS3	1023198	
sample	ID068372-01	4.0	-3.327			1.677	Inactive	Inactive									-1.65	1.677	3.327	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.4535	-0.6036	1.6480	-1.6500	-1.1650	-1.2480	1.6770																			CCOC(=O)C1=C(N)N(C(=S)S1)C2=CC3=C(OCO3)C=C2	1023197	
sample	ID068415-01	4.0	-2.705			-1.235	Inactive	Inactive									-1.235	1.47	2.705	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.3667	1.1920	1.3210	0.2924	1.4700	0.2712	-1.2350																			CCOC(=O)C1=C(N)N(C(=S)S1)C2=CC(F)=C(F)C=C2	1023202	
sample	ID068343-01	4.0	-6.631			-2.804	Inactive	Inactive									-2.804	3.827	6.631	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.3010	3.8270	3.1850	2.6380	1.9390	-1.1040	-2.8040																			C[C@H](NC(=O)CC1=CC=C(F)C=C1)[C@H](N2CCN(C)CC2)C3=CC=CS3	1023195	
sample	ID068329-01	4.0	-4.1591000000000005			-0.5817	Inactive	Inactive									-0.7681	3.391	4.1591000000000005	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.2050	-0.5599	2.5150	3.3910	-0.7681	-0.2666	-0.5817																			CC(=O)NCC12C[C@@H]3C[C@H](C1)CC(C3)(C2)C(O)=O	1023194	
sample	ID068321-01	4.0	-4.1850000000000005			-1.66	Inactive	Inactive									-1.766	2.419	4.1850000000000005	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.6247	-1.7660	2.4190	0.4774	1.1800	0.7959	-1.6600																			NC1=C(C(=O)NC2CCCC2)C3=C(N=C4C=CC=CC4=N3)N1\N=C/C5=CC=CN=C5	1023193	
sample	ID068307-01	4.0	-25.699999999999996			-13.03	Inactive	Inactive									-38.73	-13.03	25.699999999999996	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-35.9900	-36.0300	-36.5800	-38.7300	-33.8500	-21.9500	-13.0300																			NC1=C(C(=O)OC[C@H]2CCCO2)C3=C(N=C4C=CC=CC4=N3)N1C5CCCCC5	1023192	
sample	ID068263-01	4.0	-2.5681000000000003			0.492	Inactive	Inactive									-0.9621	1.606	2.5681000000000003	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.0988	-0.9621	-0.1252	-0.1339	0.8562	1.6060	0.4920																			CCCN1C=NC2=C(C3=NC4=CC=CC=C4N=C3N2CC5=C(OC)C=CC=C5)C1=O	1023190	
sample	ID068210-01	4.0	-4.758			-2.155	Inactive	Inactive									-2.155	2.603	4.758	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			2.6030	2.5960	1.1910	1.6950	-0.2324	0.6421	-2.1550																			CCOC(=O)CSC1=NC2=C(C=CC(=C2)C(=O)N3CCC(CC3)C(N)=O)C(=O)N1C4=CC=CC=C4	1023189	
sample	ID068350-01	4.0	-2.879			-0.28	Inactive	Inactive									-1.094	1.785	2.879	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.1102	1.7850	-0.5933	-1.0940	-0.8368	0.2019	-0.2800																			CN(C)CCCN1[C@H](C(C(=O)C2=CC=CS2)=C(O)C1=O)C3=CC=CC=N3	1023196	
sample	ID069184-01	4.0	-3.5329999999999995			1.025	Inactive	Inactive									-2.155	1.378	3.5329999999999995	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.3780	-2.1550	0.2568	-1.2360	-1.9760	-2.0950	1.0250																			CC(=O)NC1=C(C=CC(=C1)C(O)=O)S(=O)(=O)C2=CC=C(Cl)C=C2	1023245	
sample	ID068111-01	4.0	-5.119			-0.5132	Inactive	Inactive									-2.176	2.943	5.119	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.1043	-1.2210	2.9430	-2.1760	0.9621	0.6440	-0.5132																			CN1[C@@H]2[C@@H](N(C)C1=O)N(CN3CCCCC3)C(=O)N2CN4CCCCC4	1023182	
sample	ID069235-01	4.0	-4.788			2.147	Inactive	Inactive									-2.641	2.147	4.788	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-2.6410	-1.3270	-0.7015	1.1460	-0.1619	-0.5971	2.1470																			OC1=C([C@@H](N(CCN2CCOCC2)C1=O)C3=CC(OCC=C)=CC=C3)C(=O)C4=CC=CC=C4	1023247	
sample	ID070031-01	4.0	-4.386			-2.653	Inactive	Inactive									-2.653	1.733	4.386	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.7591	0.0220	0.7759	1.7330	1.1850	-0.4449	-2.6530																			COC1=CC2=C(C=C1OC)C3=CC(NC4CCCC4)=NC(=O)N3CC2	1023301	
sample	ID069999-01	4.0	-5.8149999999999995			2.949	Inactive	Inactive									-2.866	2.949	5.8149999999999995	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.1700	0.1289	0.3315	-0.2045	-2.6320	-2.8660	2.9490																			CN1C2=C(N3CCN(C3=N2)C4=CC=CC(Cl)=C4C)C(=O)N(CC(C)=C)C1=O	1023300	
sample	ID069946-01	4.0	-6.809			-2.726	Inactive	Inactive									-2.726	4.083	6.809	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.2170	-0.6918	4.0830	2.8060	-0.5420	2.5130	-2.7260																			CN1CCN(CC1)C(=O)C2=C(C=CC=C2)C3=NC(=NO3)C4=CC=CC=C4	1023299	
sample	ID069214-01	4.0	-5.378			2.885	Inactive	Inactive									-2.493	2.885	5.378	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.5980	-2.4930	-0.3904	-1.2000	-0.5226	-1.4620	2.8850																			O=C(CN1C(=O)N[C@@H](CC2=CC=CC=C2)C1=O)NC3=CC=CC=C3	1023246	
sample	ID069944-01	4.0	-4.1051			-0.1225	Inactive	Inactive									-3.5	0.6051	4.1051	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.5770	-1.3040	-0.1563	-3.5000	-2.3920	0.6051	-0.1225																			COC1=C(O)C=CC(=C1)[C@H]2N(C(=O)C3=C2C(C)=NN3)C4=CC=C(Br)C=C4	1023297	
sample	ID069909-01	4.0	-3.15			-0.1061	Inactive	Inactive									-1.1	2.05	3.15	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.3296	2.0500	-1.1000	1.7220	0.8069	0.4971	-0.1061																			CCN1C(NCC2=CC=CC=N2)=NC3=C1C(=O)N(C)C(=O)N3C	1023295	
sample	ID069945-01	4.0	-4.047000000000001			0.2618	Inactive	Inactive									-1.613	2.434	4.047000000000001	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.8827	-1.1890	2.4340	1.8850	-1.6130	0.5773	0.2618																			CCN1C(SCC2=CC=C(C)C=C2)=NN=C1C3=CN=CC=N3	1023298	
sample	ID069886-01	4.0	-9.36			-5.089	Inactive	Inactive									-5.089	4.271	9.36	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.4064	1.4390	4.2710	2.9760	1.4800	3.5560	-5.0890																			ClC1=CC(=CC=C1)N2CCN(CN3C(=O)C4(OCCCO4)C5=C3C=CC=C5)CC2	1023293	
sample	ID069880-01	4.0	-3.1944			-0.0027	Inactive	Inactive									-0.4424	2.752	3.1944	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.4424	0.8527	1.9560	1.6740	2.7520	0.4526	-0.0027																			BrC1=CC=C(O1)C(=O)NCCC(=O)NC2CCCC2	1023292	
sample	ID069865-01	4.0	-6.1290000000000004			-1.793	Inactive	Inactive									-1.793	4.336	6.1290000000000004	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.3930	3.4910	-1.0630	4.3360	1.4380	-1.6060	-1.7930																			COC1=C(OC)C=C(CCNC(=O)C2CCN(CC3=C(C)OC(=N3)C4=CC=C(Cl)C=C4)CC2)C=C1	1023291	
sample	ID069855-01	4.0	-5.0528			-0.7888	Inactive	Inactive									-0.7888	4.264	5.0528	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.1170	4.2640	2.3210	3.8560	-0.3152	0.1345	-0.7888																			C=CCN1C=C(C(=O)NCC2=CC=CO2)C(=O)C3=C1C=CC(=C3)S(=O)(=O)N4CCCCCC4	1023290	
sample	ID069854-01	4.0	-10.532			7.447	Inactive	Inactive									-3.085	7.447	10.532	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.7880	1.2960	4.1910	5.0060	-0.8275	-3.0850	7.4470																			O=C(N1CCC2(CC1)OCCO2)C3=NN4C=CC=CC4=C3	1023289	
sample	ID069839-01	4.0	-3.698			1.813	Inactive	Inactive									-1.885	1.813	3.698	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.1244	0.1686	-0.1425	0.0647	-1.8850	1.7810	1.8130																			O=C(NCC1=CC=C(C=C1)C(=O)N2CCC3(CC2)OCCO3)C4=CC5=C(OCO5)C=C4	1023288	
sample	ID069816-01	4.0	-4.9670000000000005			0.0912	Inactive	Inactive									-2.468	2.499	4.9670000000000005	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			2.4990	-0.3398	-2.4680	1.0910	-1.5770	0.7256	0.0912																			CCOC(=O)[C@H](CC)N1C=NC2=C(N=NN2C3=CC=C(OC)C=C3)C1=O	1023287	
sample	ID069899-01	4.0	-7.026			2.655	Inactive	Inactive									-3.513	3.513	7.026	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.4789	-0.7228	-0.4529	3.5130	-1.4020	-3.5130	2.6550																			COC1=CC=CC(=C1)C2=NN=C(SCC(=O)NC3=CC4=C(OCCO4)C=C3)N2CC5=CC=CO5	1023294	
sample	ID070067-01	4.0	-3.3731			3.151	Inactive	Inactive									0.3089	3.682	3.3731	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			3.3090	2.6650	3.6820	3.0590	0.3089	3.4160	3.1510																			COC1=C(C=CC=C1)C2=COC3=C(C=CC(O)=C3CN4CCN(CCO)CC4)C2=O	1023303	
sample	ID070217-01	4.0	-2.8941			-0.8363	Inactive	Inactive									-0.8851	2.009	2.8941	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.4230	-0.8851	0.0486	0.5022	-0.2133	2.0090	-0.8363																			CCN(CC)C(=O)CSC1=NN=C(N1N)C2=CC=CC=C2	1023311	
sample	ID070071-01	4.0	-3.6129999999999995			-2.018	Inactive	Inactive									-2.018	1.595	3.6129999999999995	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.7881	0.4972	-0.0017	1.5950	-0.1643	-0.3541	-2.0180																			CN1C(SCC2=CC=C(C)C=C2)=NN=C1C3=CC=CC=N3	1023305	
sample	ID070390-01	4.0	-4.225			0.161	Inactive	Inactive									-2.79	1.435	4.225	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.4350	-1.6440	-2.3430	-2.0520	-2.7900	0.9545	0.1610																			COC(=O)C1=CC=C(NC2=CC(=O)CC(C)(C)C2)C=C1	1023321	
sample	ID070069-01	4.0	-6.67			-1.313	Inactive	Inactive									-1.313	5.357	6.67	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			4.5170	5.3570	3.3170	2.9870	3.0700	4.2960	-1.3130																			COC1=CC(OC)=C(NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=CC=C4)C=C1	1023304	
sample	ID070354-01	4.0	-4.554			-1.665	Inactive	Inactive									-1.665	2.889	4.554	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			2.8890	1.7690	-0.5698	0.6626	1.1740	-0.0470	-1.6650																			CSC1=NC2=C(N1C\C=C(/C)Cl)C(=O)NC(=O)N2C	1023319	
sample	ID070294-01	4.0	-6.15			1.95	Inactive	Inactive									-1.897	4.253	6.15	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			4.2530	1.5580	0.6296	0.7474	-0.0158	-1.8970	1.9500																			CC1=CC=C(C=C1)S(=O)(=O)CC2=CN3C=CC=NC3=N2	1023316	
sample	ID070276-01	4.0	-3.644			-0.6144	Inactive	Inactive									-1.244	2.4	3.644	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.9265	-0.9699	2.4000	1.0290	-1.2440	-0.3017	-0.6144																			NC1=CC=C(SCCN2C(=O)C3=C(C=CC=C3)C2=O)C=C1	1023315	
sample	ID070258-01	4.0	-4.122999999999999			1.803	Inactive	Inactive									-2.32	1.803	4.122999999999999	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.8114	-2.3200	-0.3028	0.9173	-1.5520	0.7560	1.8030																			COC1=C(OC)C(OC)=C(C=C1)[C@H]2[C@H]3[C@H](ON2C4=CC=CC=C4)C(=O)N(CC5=CC=CC=C5)C3=O	1023314	
sample	ID070365-01	4.0	-4.6419999999999995			-2.463	Inactive	Inactive									-2.463	2.179	4.6419999999999995	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.3029	1.0810	0.2364	2.1790	1.1030	1.7000	-2.4630																			CCOC1=C(OC)C=CC(=C1)C2=NOC(CCC(=O)NC3=CC=CN=C3)=N2	1023320	
sample	ID070242-01	4.0	-6.365			-1.139	Inactive	Inactive									-1.139	5.226	6.365	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.8764	2.3310	5.2260	4.1970	1.2180	0.7394	-1.1390																			CC(C)OC1=CC=C(C=C1)[C@@H]2N(CCCN(C)C)C(=O)C(O)=C2C(=O)C3=CC=C(F)C=C3	1023312	
sample	ID069814-01	4.0	-3.61			0.1747	Inactive	Inactive									-1.21	2.4	3.61	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			2.4000	-0.4668	-1.2100	-0.0717	-0.9537	1.4960	0.1747																			COC1=CC=C(C=C1)N2N=NC3=C2N=CN(C\C=C/C4=CC=CC=C4)C3=O	1023286	
sample	ID070211-01	4.0	-3.8956			0.3232	Inactive	Inactive									-0.9366	2.959	3.8956	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.8222	2.9590	-0.9366	-0.1077	0.2195	1.4650	0.3232																			CN(C)CP(O)(=O)CN(C)C=O	1023310	
sample	ID070175-01	4.0	-6.214			-2.471	Inactive	Inactive									-2.471	3.743	6.214	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.6939	-1.6900	1.3810	-0.4042	-0.1758	3.7430	-2.4710																			CC1=C2C=CC=CC2=C(OC3=CC=CC=C3)N=N1	1023308	
sample	ID070147-01	4.0	-5.254			-2.022	Inactive	Inactive									-2.022	3.232	5.254	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.7020	0.5015	3.2320	1.5850	0.7209	2.2720	-2.0220																			CCOC(=O)C1=C(C)N(COCCO)C2=C1C=C(O)C=C2	1023307	
sample	ID070132-01	4.0	-4.116			1.445	Inactive	Inactive									-2.671	1.445	4.116	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.0100	0.3208	0.6075	1.1020	-2.6710	-1.0550	1.4450																			O=C(CN1C(=O)C2=C(C=CC=C2)S1(=O)=O)NCC3=CC=CC=N3	1023306	
sample	ID070243-01	4.0	-5.681			-2.395	Inactive	Inactive									-2.395	3.286	5.681	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			2.9190	0.0481	-2.3320	0.5666	3.2860	2.5090	-2.3950																			CC1=CC2=C(NC3=C2CN(CC3)C(=O)CN4CCN(CC4)C5=CC=CC=C5)C=C1	1023313	
sample	ID069804-01	4.0	-12.353			-8.453	Inactive	Inactive									-8.453	3.9	12.353	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.2366	0.0315	1.1090	1.8150	2.0790	3.9000	-8.4530																			CC1=C(C(=O)CN2CCCC2)C3=C(N1)C=C(C)C=C3	1023285	
sample	ID070044-01	4.0	-25.205			-23.18	Inactive	Inactive									-23.18	2.025	25.205	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.1082	-0.0087	-1.0220	2.0250	-0.2638	0.2272	-23.1800																			FC1=CC=C(C=C1)C2=NOC(=N2)C3=C(C=CC=C3)C(=O)N4CCCC4	1023302	
sample	ID069775-01	4.0	-3.784			1.516	Inactive	Inactive									-2.268	1.516	3.784	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.5050	-0.7370	-2.2680	0.3911	-0.2071	-1.9420	1.5160																			FC(F)(F)C1=CC=CC(=C1)S(=O)(=O)CC2=CC=C(O2)C(=O)NC3CCCC3	1023283	
sample	ID069465-01	4.0	-5.457			-1.853	Inactive	Inactive									-2.306	3.151	5.457	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.3241	-2.3060	-0.1432	1.2950	3.1510	2.3810	-1.8530																			CCCCN1C(NCC2=NC=CC=C2)=NC3=C1C=CC=C3	1023262	
sample	ID069463-01	4.0	-8.381			2.887	Inactive	Inactive									-5.494	2.887	8.381	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.1530	-5.4940	-0.5331	-2.2160	-1.6480	-0.1226	2.8870																			COC1=C(NC(=O)C2=C(C)NC3=NC=NN3[C@@H]2C4=CC=CS4)C=CC=C1	1023261	
sample	ID069407-01	4.0	-3.9619999999999997			0.3454	Inactive	Inactive									-2.707	1.255	3.9619999999999997	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.3826	-1.2790	0.6091	1.2550	-2.7070	0.2118	0.3454																			CCN1C(SCC2=NC3=C(N2)C=CC=C3)=NN=C1C4=CC=CS4	1023260	
sample	ID069406-01	4.0	-4.561999999999999			2.311	Inactive	Inactive									-2.251	2.311	4.561999999999999	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.7014	-0.3052	-0.8845	0.2302	-2.0320	-2.2510	2.3110																			CC(C)COC(=O)[C@@H](C#N)C1=C(N=C2C=CC=CC2=N1)N3CCN(CC4=CC=CC=C4)CC3	1023259	
sample	ID069375-01	4.0	-2.2807			0.8177	Inactive	Inactive									-1.463	0.8177	2.2807	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.6836	0.0508	-1.4630	0.2096	0.3548	0.7115	0.8177																			CC1CCN(CC2=NC3=C(N2CC4=C(Cl)C=CC=C4F)C(=O)N(C)C(=O)N3C)CC1	1023258	
sample	ID069371-01	4.0	-4.939			-1.494	Inactive	Inactive									-1.494	3.445	4.939	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			0.8192	0.4583	0.7330	3.4450	0.1623	1.5660	-1.4940																			OC(=O)C1=C(N2C=CC=C2)C3=C(O1)C=CC(Br)=C3	1023257	
sample	ID069336-01	4.0	-4.585			-1.6	Inactive	Inactive									-1.6	2.985	4.585	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-1.0960	0.2459	0.1395	2.9850	1.3500	-1.3310	-1.6000																			COC1=CC=CC(=C1)C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@H]2C3=CC=CC=N3	1023256	
sample	ID069309-01	4.0	-6.625			2.471	Inactive	Inactive									-4.154	2.471	6.625	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			-0.4098	-0.2130	1.4250	-0.7679	-4.1540	-2.6720	2.4710																			ON([C@@H]1CC(=O)N(C1=O)C2=CC(Cl)=CC(Cl)=C2)C3=CC=CC=C3	1023254	
sample	ID069801-01	4.0	-4.058			2.384	Inactive	Inactive									-1.674	2.384	4.058	166	3.7E-9	1.83E-8	9.15E-8	4.572E-7	2.286E-6	1.14293E-5	5.71429E-5																			1.9470	-1.6740	-1.2560	-0.6759	-0.8011	-1.1750	2.3840																			COC1=C(OC)C=C(CCNC(=O)CN2C(=O)C3(OCCCO3)C4=C2C=CC=C4)C=C1	1023284	
